LINE_ID,NAME,FROM_NODE,TO_NODE,R_PU,X_PU,B_PU,NUM_LINES,LENGTH_KM,VOLTAGE_KV
l_1146,Lemonthyme Power Station to Lemonthyme Substation,714,377,1.5732836019657732e-05,3.506469286168254e-05,6.433766276213812e-05,1,0.04532555138996632,220
l_1147,Sheffield to Lemonthyme,709,714,0.012129031335721812,0.027032682344455078,0.04960030898015119,1,34.94316170529379,220
l_1148,Cluny Tee to Cluny-Repulse Tee,421,426,0.0016167810588610322,0.003603414615312396,0.006611644232180628,1,4.657869241004402,220
l_1149,Chapel Street to Cluny-Repulse Tee,426,24,0.021423433823864725,0.04774766139669841,0.08760872221922372,1,61.71989268303884,220
l_1150,Liapootah to Cluny-Repulse Tee,427,426,0.008019757637837419,0.01787410343847336,0.03279589653718963,1,23.104539861388755,220
l_1151,Chapel Street to Creek Rd,24,26,0.0066156811824184545,0.01346612796367859,0.0018514317319818978,2,4.764865613527577,110
l_1152,Studland Bay to Smithton,282,78,0.05804014440620223,0.11813991485584065,0.016242827022563973,1,41.80272305446708,110
l_1153,Tungatinah to Meadowbank,422,450,0.07013290728935855,0.1427545672142054,0.019627047681308584,1,50.51239155959752,110
l_1154,Farrell to Tribute Power Station,625,624,0.006176581187720691,0.013766108158253344,0.025258433824773663,1,17.794436278909608,220
l_1155,Lake Echo Tee to Waddamana,190,429,0.024920228506887496,0.05072478202995606,0.0069740515834568915,1,17.94849791269873,110
l_1156,Sheffield to Fisher,709,903,0.015487510030362753,0.034517920464457494,0.0633344297311495,1,44.618778896997455,220
l_1157,Sheffield to Palmerston,711,709,0.027398687659963637,0.06106505949781692,0.11204385049137788,1,78.93431444894286,220
l_1158,Farrell to Rosebery,624,201,0.0071670901532937,0.014588513332226829,0.0020057463124201146,1,5.162011360407962,110
l_1159,Hadspen to Norwood,698,697,0.012374446580299467,0.025188015645745115,0.0034630512615038207,2,8.91254783462045,110
l_1161,Meadowbank to New Norfolk,422,25,0.03820355842852956,0.0777628172037131,0.01069145843018803,1,27.515658153881404,110
l_1162,Creek Road to North Hobart,26,3,0.003937528817763267,0.008014785697591436,0.001101937290777228,2,2.835958255650924,110
l_1164,Bridgewater to Lindisfarne,27,22,0.02186331053741383,0.04450246759001617,0.006118557678189793,1,15.74678913706591,110
l_1165,Liapootah to New Norfolk,427,24,0.029496936254934266,0.06574154900283513,0.12062440204137663,1,84.97926873445347,220
l_1166,Hampshire to Waratah Tee,626,945,0.04587227659015597,0.09337238744060536,0.012837587869707168,1,33.038961115529,110
l_1167,Derwent Bridge to Tungatinah,420,450,0.018848741945525573,0.03836635472509518,0.005274915459745162,1,13.575581996479727,110
l_1169,Bell Bay to George Town,778,713,0.003534191075394804,0.007193797276059093,0.0009890611901405394,2,2.5454590483498287,110
l_1170,Basslink George Town to George Town,713,708,0.0007726844870199526,0.0017221271601946563,0.003159806273027366,1,2.2260672126051015,220
l_1171,Sorell to Sorell Tee,23,28,0.0133674638359838,0.02720928859806381,0.0037409521468224002,1,9.627756691393094,110
l_1172,Wayatinah to Liapootah,552,427,0.0020786503513918284,0.004632809751993374,0.008500406737930061,1,5.988492679009791,220
l_1173,Palmerston to Avoca,711,699,0.08869451085045639,0.1805364557110513,0.024821606016558036,1,63.88116555300727,110
l_1174,Creek Road to New Norfolk,25,26,0.027700641117004314,0.05638427361778548,0.007752164069900964,1,19.951056994985247,110
l_1175,Tungatinah to Lake Echo Tee,429,450,0.02192635410044274,0.04463079189459265,0.006136200737138752,1,15.792195512818877,110
l_1176,Burnie 110 to Burnie 220,944,623,3.186202323541207e-05,7.10127568421591e-05,0.00013029615914626094,1,0.09179297170202047,220
l_1177,Queenstown to Farrell,939,624,0.05507584633288588,0.11210612693936015,0.015413253262181462,1,39.667722656423756,110
l_1178,Sheffield to Cethana,709,710,0.007901367315506077,0.017610239994835027,0.032311752634403286,1,22.763462980386556,220
l_1179,Sheffield to Devonport,709,779,0.022693005266918306,0.046191299788881694,0.006350751931163328,1,16.344366888673303,110
l_1180,Sheffield to Wesley Vale,709,269,0.03619040262793401,0.07366506628825388,0.010128066630028234,1,26.06570665464294,110
l_1182,George Town to Sheffield,709,713,0.023638218606249067,0.05268388192629653,0.09666583539587649,2,68.10058217514612,220
l_1184,Chapel Street to Knights Road Tee,24,234,0.018434687121141376,0.03752355183067006,0.005159040129675998,1,13.277363938441109,110
l_1185,Chapel Street to Kingston Tee,24,29,0.021895996877981404,0.044569000186223666,0.0061277051153864346,1,15.770331084736606,110
l_1186,Avoca to St Marys,699,771,0.06414071356532844,0.13055753938804843,0.01795010205788051,1,46.19658536550441,110
l_1187,Palmerston to Waddamana 220,423,711,0.01623753058143958,0.036189535183545556,0.06640155438811286,1,46.77955238938545,220
l_1188,Waratah Tee to Savage River,626,832,0.03325696232128252,0.06769408893097728,0.009307128571216901,1,23.952931195685622,110
l_1189,Tungatinah to New Norfolk,450,25,0.10369776834042635,0.21107537977058374,0.02902034326433318,1,74.68708314994993,110
l_1192,Devonport to Wesley Vale,779,269,0.01414858467013728,0.028799249301696275,0.003959552750295744,1,10.190349673134588,110
l_1194,Wilmot Power Station to Sheffield,709,375,0.008138186467547472,0.018138052705761395,0.03328019791156865,1,23.445727680315333,220
l_1195,Repulse to Cluny Tee,424,421,0.0009417803718305536,0.002099001059957527,0.003851304868564528,1,2.7132244045594516,220
l_1196,Cluny Hydro Power Station to Cluny Tee,421,86,4.952653507381139e-05,0.00011038268870893148,0.00020253319283152377,1,0.1426835891412185,220
l_1197,Liapootah Power Station to Liapootah,427,452,5.255675400493544e-05,0.00011713631507297418,0.0002149249322129368,1,0.15141350558564734,220
l_1198,Tungatinah Power Station to Tungatinah,450,825,0.00017488783452291625,0.00035598177935704435,4.8943242191571176e-05,1,0.12596088081710038,110
l_1199,Tarraleah Power Station to Tarraleah,675,936,0.0001455483827221431,0.00029626172915520543,4.0732448689722376e-05,1,0.10482948993678164,110
l_1200,Hadspen to Trevallyn,697,696,0.012909619120245483,0.026277351982676243,0.003612821994890218,1,9.2979994854149,110
l_1201,Paloona Power Station to Paloona Substation,780,782,8.661259827812538e-05,0.00017629875133335157,2.4238972287189505e-05,1,0.062381692807459345,110
l_1203,Burnie to Hampshire,945,623,0.036844166841808856,0.07499579434472503,0.01031102584124579,1,26.536572546778995,110
l_1204,Bastyan Power Station to Farrell,624,431,6.707569251887064e-05,0.00014949552348477496,0.00027429849770403014,1,0.19324187606627014,220
l_1205,Emu Bay to Ulverstone,705,323,0.0365538522439119,0.07440486297768853,0.01022977983739778,1,26.327476913769882,110
l_1206,Tamar Valley Power Station to George Town,374,713,0.0008143104520089338,0.0018149013857434412,0.003330030973409637,1,2.345989635549547,220
l_1207,Palmerston to Hadspen,711,697,0.011726743306756951,0.026136079458620676,0.047955197348119476,2,33.78418905041883,220
l_1208,Waddamana to Bridgewater,27,423,0.12218404044073757,0.2487039321161442,0.03419381971049651,1,88.00160055553121,110
l_1209,Smithton to Port Latta,77,78,0.030465179749931137,0.062011453943593836,0.00852583414379946,1,21.94218303417659,110
l_1210,Burnie to Port Latta,623,77,0.07179552603417397,0.14613880477873548,0.0200923399191691,1,51.709872917470534,110
l_1211,Mackintosh Power Station to Farrell,624,830,0.01576143956011902,0.032082193224849356,0.004410918322495637,1,11.351989206990483,110
l_1212,Farrell to Watarah Tee,624,626,0.06259027714706265,0.12740164740471038,0.01751620460967423,1,45.07990199282488,110
l_1213,Queenstown to Newton Pumps,939,202,0.026326828736514343,0.05358789743162215,0.007367695749119687,1,18.961584982846638,110
l_1214,Rosebery to Queenstown,939,201,0.04897642467460146,0.09969083812931735,0.013706299360760654,1,35.274686819207005,110
l_1215,Ulverstone to Paloona,780,705,0.02513470161539221,0.05116133908950236,0.007034072964142177,1,18.102969615847957,110
l_1216,Paloona to Sheffield,709,780,0.011197755338159778,0.02279287682277656,0.0031337482850798248,1,8.065049975698411,110
l_1217,George Town to Tasmanian Electro Metallurgical Company,713,270,0.0044541052224091205,0.009066269857146281,0.0012465038019471067,2,3.2080162613779972,110
l_1219,George Town to Comalco,713,376,0.0004445285460394015,0.0009907467996009165,0.001817849474023107,2,1.2806655731135137,220
l_1222,Poatina Power Station to Palmerston,706,711,0.00913299111806479,0.01859007767995876,0.0025559136085382857,1,6.577928126701426,110
l_1223,Poatina Power Station to Palmerston,706,711,0.009090546354892608,0.018503681948891244,0.0025440352275784726,1,6.547357791321462,110
l_1224,Lindisfarne to Sorell,28,22,0.03147311170877002,0.06406308556884152,0.0088079089839886,1,22.66813402834031,110
l_1225,Gordon to Chapel Street,940,24,0.039061510518516536,0.08705867571071027,0.15973765235841444,2,112.53435173191667,220
l_1227,Poatina Power Station to Palmerston,711,706,0.0022539612286086056,0.005023535369246211,0.00921732084564813,1,6.493554968134316,220
l_1228,Poatina Power Station to Palmerston,711,706,0.002262423320260894,0.005042395328403234,0.009251925617369325,1,6.517933851227814,220
l_1229,Poatina Power Station to Palmerston,706,711,0.002263648156795254,0.0050451251933067666,0.009256934448567204,2,6.521462546957754,220
l_1234,Waddamana 220 to Liapootah,427,423,0.012018640883466124,0.026786648679680877,0.04914887964595409,1,34.625132069033356,220
l_1235,Kingston Tee to Electrona,29,136,0.013814476126028702,0.028119175960090698,0.0038660507898124,1,9.949711971723053,110
l_1236,Kingston to Knights Road Tee,234,352,0.006546236449249427,0.013324774165411701,0.001831997273297607,1,4.714848871185599,110
l_1237,Knights Road to Knights Road Tee,137,234,0.025820247618697688,0.05255675854079539,0.007225926469360387,1,18.596725963466785,110
l_1238,Lake Echo Power Station to Lake Echo,425,428,5.315758916013458e-05,0.00010820154087433604,1.4876419321457112e-05,1,0.038286120764144546,110
l_1240,Fisher Power Station to Fisher,373,903,4.264030842560754e-05,8.679376073864048e-05,1.193310528482952e-05,1,0.030711174520824475,110
l_1242,Swanbank B Power Station to Swanbank B Substation,109,856,3.248270803735177e-05,7.471103589340584e-05,0.00031425416185916017,2,0.14622052353123377,275
l_1244,Swanbank B Power Station to Swanbank B Substation,109,856,3.0724805292102844e-05,7.066781588396611e-05,0.0002972473207668817,2,0.13830734525090935,275
l_1246,Swanbank E Power Station to Swanbank E Substation,918,111,4.8912147839337454e-05,0.00011249915581688172,0.0004732008798745299,1,0.22017745121130322,275
l_1583,Oakey Power Station to Oakey Power Station substation,366,32,0.00020472103589436918,0.00041670685001217467,5.7292214000022536e-05,1,0.14744788894773017,110
l_1584,Oakey Power Station to Oakey Power Station substation,366,32,0.00020328974216094156,0.0004137934713234965,5.689165923282833e-05,1,0.14641701667544005,110
l_1588,Braemar Tee to Braemar,661,660,0.00014602568448972321,0.0003358627040185751,0.0014127263969635877,2,0.6573328803294831,275
l_1589,Braemar 2 Power Station to Braemar,662,660,0.00010693540053893182,0.00024595407928283084,0.0010345472006457537,1,0.48136843248551886,275
l_1590,Braemar 2 Power Station to Braemar 2 Tee,662,660,0.00011550401949477553,0.00026566211586742926,0.0011174443582707531,1,0.5199399687078808,275
l_1593,Gladstone Power Station to Gladstone-T5,437,439,0.0002630651097667024,0.000548806213086962,0.000148947689983913,1,0.27283609955803706,132
l_1594,Gladstone Power Station to Gladstone-T5,437,439,0.00021332714368301647,0.00044504290963237944,0.00012078601107775443,1,0.22125072330552853,132
l_1595,Gladstone Power Station to Gladstone-H7,437,440,5.290813550782175e-05,0.00012169002678079402,0.0005118600875401926,1,0.2381653421297035,275
l_1596,Gladstone Power Station to Gladstone-H7,437,440,5.06311823974292e-05,0.00011645297802973157,0.0004898316904473081,1,0.22791566480985612,275
l_1597,Gladstone Power Station to Gladstone-H7,437,440,5.803579266902322e-05,0.00013348376570733567,0.000561467638783813,1,0.2612474297973143,275
l_1598,Gladstone Power Station to Gladstone-H7,437,440,6.801012621191892e-05,0.00015642498078334436,0.0006579643909641446,1,0.3061467734985933,275
l_1600,Stanwell Power Station to Stanwell,224,222,0.00015418934115249728,0.00035463931726315473,0.001491705744354082,1,0.6940814836105716,275
l_1601,Stanwell Power Station to Stanwell,224,222,0.0001506437513251855,0.00034648437252926794,0.0014574039134169262,1,0.6781210532123304,275
l_1602,Stanwell Power Station to Stanwell,224,222,0.00018567138175661145,0.00042704879318699126,0.0017962789428782198,1,0.8357975146037939,275
l_1603,Stanwell Power Station to Stanwell,224,222,0.00020998678181265328,0.00048297481771242577,0.0020315184326428967,1,0.9452529984870179,275
l_1607,Mount Stuart Power Station to Mount Stuart Tee,357,358,0.0007694152621915567,0.0016051534797189137,0.0004356435790494366,1,0.7979935433586718,132
l_1608,Townsville South to Mount Stuart Tee,359,358,0.002455484800977621,0.005122630348479957,0.001390297592944112,1,2.54668852215679,132
l_1609,Townsville Power Station to Townsville Power Station substation,360,648,0.00012540708051487703,0.00026162414701325353,7.100559616926379e-05,1,0.1300650577911439,132
l_1610,Alan Sherriff to Townsville Power Station,355,648,0.031724030704726146,0.06618264645720415,0.017962173298611203,1,32.902351845187404,132
l_1611,Yabulu South to Townsville Power Station,361,648,0.009899621978364756,0.020652583133342995,0.005605174425065638,1,10.267322223275448,132
l_1612,Alan Sherriff to Dan Gleeson Tee,362,355,0.005726422916668304,0.011946458723538854,0.003242305549622705,2,5.939118625001698,132
l_1613,Dan Gleeson Tee to Dan Gleeson,362,799,5.2035758578545965e-05,0.00010855695624526297,2.946269098060393e-05,2,0.0539685153257491,132
l_1615,Ross to Dan Gleeson Tee,354,362,0.011477926647265843,0.023945241020226,0.006498811877527977,2,11.904249637021431,132
l_1643,Dapto to Bellambi,265,772,0.027470036800071915,0.05730796791325451,0.0155535583140326,1,28.490352452646015,132
l_1644,Dapto to Bellambi,265,772,0.02751861333309068,0.05740930823601554,0.015581062388544759,1,28.540733256891194,132
l_1645,Murarrie to Lytton-SSLBS,230,283,0.0069614907091456795,0.014170018494308063,0.0019482082714417962,2,5.0139308083727805,110
l_1647,Katoomba North to Katoomba North Tee,335,846,0.0007225372466236835,0.0015073566026505257,0.0004091012065696467,2,0.7493743443554204,132
l_1649,Sydney West to West Wetherill Park,712,188,0.006380595024514646,0.013311192030561803,0.0036126983561869494,1,6.617588553996619,132
l_1651,Dalby to Daandine Power Station,564,305,0.0632900236721846,0.12882597182265143,0.017712032202514983,1,45.583886097228195,110
l_1652,Columboola to Roma,90,812,0.13941010651855093,0.290837248209569,0.07893412146051809,1,144.58819618923997,132
l_1653,Tangkam to Dalby,564,556,0.07013031086060179,0.14274928221921804,0.01962632105763106,1,50.51052151269533,110
l_1654,Yabula South to Tully,361,747,0.1810345721163024,0.3776741737020045,0.10250192945717052,1,187.75871336633648,132
l_1655,Wellington to Mount Piper,215,639,0.02619455675536827,0.06180408522572227,0.5122609475085068,1,169.79685896783357,330
l_1657,Smithton to Burnie,623,78,0.09933023039068452,0.20218531640511397,0.02779806575007256,1,71.54141593614777,110
l_1662,Kingston to Kingston Tee,29,352,0.0030849266924093985,0.006279325809858093,0.0008633322875871703,1,2.2218817248901024,110
