C,SETP.WORLD,DVD_DUDETAILSUMMARY,AEMO,PUBLIC,2017/07/08,00:25:02,0000000285202742,,0000000285202674
I,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,DUID,START_DATE,END_DATE,DISPATCHTYPE,CONNECTIONPOINTID,REGIONID,STATIONID,PARTICIPANTID,LASTCHANGED,TRANSMISSIONLOSSFACTOR,STARTTYPE,DISTRIBUTIONLOSSFACTOR,MINIMUM_ENERGY_PRICE,MAXIMUM_ENERGY_PRICE,SCHEDULE_TYPE,MIN_RAMP_RATE_UP,MIN_RAMP_RATE_DOWN,MAX_RAMP_RATE_UP,MAX_RAMP_RATE_DOWN,IS_AGGREGATED
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,KPP_1,"2007/11/06 00:00:00","2008/07/01 00:00:00",GENERATOR,QBRA4K,QLD1,KOGANCK,CSENERGY,"2016/06/21 13:42:04",0.9629,SLOW,1,-962.90,9629,SCHEDULED,3,3,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,KPP_1,"2008/07/01 00:00:00","2009/07/01 00:00:00",GENERATOR,QBRA4K,QLD1,KOGANCK,CSENERGY,"2016/06/21 13:42:04",0.9609,SLOW,1,-960.90,9609,SCHEDULED,3,3,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,KPP_1,"2009/07/01 00:00:00","2010/07/01 00:00:00",GENERATOR,QBRA4K,QLD1,KOGANCK,CSENERGY,"2016/06/21 13:42:04",0.9436,SLOW,1,-943.60,9436,SCHEDULED,3,3,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,KPP_1,"2010/07/01 00:00:00","2011/01/18 00:00:00",GENERATOR,QBRA4K,QLD1,KOGANCK,CSENERGY,"2016/06/21 13:42:04",0.9429,SLOW,1,-942.90,11786.25,SCHEDULED,3,3,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,KPP_1,"2011/01/18 00:00:00","2011/07/01 00:00:00",GENERATOR,QBRA4K,QLD1,KOGANCK,CSENERGY,"2016/06/21 13:42:04",0.9429,SLOW,1,-942.90,11786.25,SCHEDULED,3,3,157,157,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,KPP_1,"2011/07/01 00:00:00","2011/09/09 00:00:00",GENERATOR,QBRA4K,QLD1,KOGANCK,CSENERGY,"2016/06/21 13:42:04",0.9415,SLOW,1,-941.50,11768.75,SCHEDULED,3,3,157,157,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,KPP_1,"2011/09/09 00:00:00","2012/07/01 00:00:00",GENERATOR,QBRA4K,QLD1,KOGANCK,CSENERGY,"2016/06/21 13:42:04",0.94,SLOW,1,-940,11750,SCHEDULED,3,3,157,157,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,KPP_1,"2012/07/01 00:00:00","2013/07/01 00:00:00",GENERATOR,QBRA4K,QLD1,KOGANCK,CSENERGY,"2016/06/21 13:42:04",0.9464,SLOW,1,-946.40,12208.56,SCHEDULED,3,3,157,157,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,KPP_1,"2013/07/01 00:00:00","2014/07/01 00:00:00",GENERATOR,QBRA4K,QLD1,KOGANCK,CSENERGY,"2016/06/21 13:42:04",0.9516,SLOW,1,-951.60,12465.96,SCHEDULED,3,3,157,157,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,KPP_1,"2014/07/01 00:00:00","2015/07/01 00:00:00",GENERATOR,QBRA4K,QLD1,KOGANCK,CSENERGY,"2016/06/21 13:42:04",0.9493,SLOW,1,-949.30,12815.55,SCHEDULED,3,3,157,157,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,KPP_1,"2015/07/01 00:00:00","2016/07/01 00:00:00",GENERATOR,QBRA4K,QLD1,KOGANCK,CSENERGY,"2016/06/24 12:41:01",0.9582,SLOW,1,-958.20,13223.16,SCHEDULED,3,3,157,157,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,KPP_1,"2016/07/01 00:00:00","2017/07/01 00:00:00",GENERATOR,QBRA4K,QLD1,KOGANCK,CSENERGY,"2017/06/26 10:54:12",0.9588,SLOW,1,-958.80,13423.20,SCHEDULED,3,3,157,157,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,KPP_1,"2017/07/01 00:00:00","2999/12/31 00:00:00",GENERATOR,QBRA4K,QLD1,KOGANCK,CSENERGY,"2017/06/26 10:54:12",0.9635,SLOW,1,-963.50,13681.70,SCHEDULED,3,3,157,157,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,KRCCOGEN,"2007/03/08 00:00:00","2007/07/01 00:00:00",GENERATOR,QMRG1K,QLD1,KRCCOGEN,ERGON,"2016/06/21 13:42:04",0.9536,"NOT DISPATCHED",1,-953.60,9536,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,KRCCOGEN,"2007/07/01 00:00:00","2008/07/01 00:00:00",GENERATOR,QMRG1K,QLD1,KRCCOGEN,ERGON,"2016/06/21 13:42:04",0.9779,"NOT DISPATCHED",1,-977.90,9779,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,KRCCOGEN,"2008/07/01 00:00:00","2009/07/01 00:00:00",GENERATOR,QMRG1K,QLD1,KRCCOGEN,ERGON,"2016/06/21 13:42:04",0.9777,"NOT DISPATCHED",1,-977.70,9777,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,KRCCOGEN,"2009/07/01 00:00:00","2010/07/01 00:00:00",GENERATOR,QMRG1K,QLD1,KRCCOGEN,ERGON,"2016/06/21 13:42:04",0.9665,"NOT DISPATCHED",1,-966.50,9665,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,KRCCOGEN,"2010/07/01 00:00:00","2011/07/01 00:00:00",GENERATOR,QMRG1K,QLD1,KRCCOGEN,ERGON,"2016/06/21 13:42:04",0.9742,"NOT DISPATCHED",1,-974.20,12177.50,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,KRCCOGEN,"2011/07/01 00:00:00","2012/07/01 00:00:00",GENERATOR,QMRG1K,QLD1,KRCCOGEN,ERGON,"2016/06/21 13:42:04",0.9725,"NOT DISPATCHED",1,-972.50,12156.25,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,KRCCOGEN,"2012/07/01 00:00:00","2012/12/14 00:00:00",GENERATOR,QMRG1K,QLD1,KRCCOGEN,ERGON,"2012/12/13 10:22:01",0.97,"NOT DISPATCHED",1,-970,12513,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK1,"1999/11/05 00:00:00","2000/07/01 00:00:00",GENERATOR,SPEW1,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9031,FAST,1,-903.10,4515.50,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK1,"2000/07/01 00:00:00","2001/07/01 00:00:00",GENERATOR,SPEW1,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9226,FAST,1,-922.60,4613,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK1,"2001/07/01 00:00:00","2001/11/08 00:00:00",GENERATOR,SPEW1,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9225,FAST,1,-922.50,4612.50,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK1,"2001/11/08 00:00:00","2002/04/01 00:00:00",GENERATOR,SPEW1,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9225,FAST,1,-922.50,4612.50,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK1,"2002/04/01 00:00:00","2002/07/01 00:00:00",GENERATOR,SPEW1,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9225,FAST,1,-922.50,9225,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK1,"2002/07/01 00:00:00","2003/07/01 00:00:00",GENERATOR,SPEW1,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9311,FAST,1,-931.10,9311,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK1,"2003/07/01 00:00:00","2004/07/01 00:00:00",GENERATOR,SPEW1,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9624,FAST,1,-962.40,9624,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK1,"2004/07/01 00:00:00","2005/01/27 00:00:00",GENERATOR,SPEW1,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9587,FAST,1,-958.70,9587,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK1,"2005/01/27 00:00:00","2005/07/01 00:00:00",GENERATOR,SPEW1,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9587,SLOW,1,-958.70,9587,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK1,"2005/07/01 00:00:00","2005/10/26 00:00:00",GENERATOR,SPEW1,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9816,SLOW,1,-981.60,9816,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK1,"2005/10/26 00:00:00","2006/07/01 00:00:00",GENERATOR,SPEW1,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9816,FAST,1,-981.60,9816,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK1,"2006/07/01 00:00:00","2007/07/01 00:00:00",GENERATOR,SPEW1,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9751,FAST,1,-975.10,9751,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK1,"2007/07/01 00:00:00","2008/07/01 00:00:00",GENERATOR,SPEW1,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9589,FAST,1,-958.90,9589,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK1,"2008/07/01 00:00:00","2009/07/01 00:00:00",GENERATOR,SPEW1,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9741,FAST,1,-974.10,9741,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK1,"2009/07/01 00:00:00","2010/07/01 00:00:00",GENERATOR,SPEW1,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",1.0105,FAST,1,-1010.50,10105,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK1,"2010/07/01 00:00:00","2011/01/18 00:00:00",GENERATOR,SPEW1,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9741,FAST,1,-974.10,12176.25,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK1,"2011/01/18 00:00:00","2011/07/01 00:00:00",GENERATOR,SPEW1,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9741,FAST,1,-974.10,12176.25,SCHEDULED,1,1,10,10,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK1,"2011/07/01 00:00:00","2012/07/01 00:00:00",GENERATOR,SPEW1,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9960,FAST,1,-996,12450,SCHEDULED,1,1,10,10,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK1,"2012/07/01 00:00:00","2013/07/01 00:00:00",GENERATOR,SPEW1,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9626,FAST,1,-962.60,12417.54,SCHEDULED,1,1,10,10,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK1,"2013/07/01 00:00:00","2014/07/01 00:00:00",GENERATOR,SPEW1,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9674,FAST,1,-967.40,12672.94,SCHEDULED,1,1,10,10,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK1,"2014/07/01 00:00:00","2015/07/01 00:00:00",GENERATOR,SPEW1,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9884,FAST,1,-988.40,13343.40,SCHEDULED,1,1,10,10,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK1,"2015/07/01 00:00:00","2016/07/01 00:00:00",GENERATOR,SPEW1,SA1,LADBROKE,BORAL,"2016/06/24 12:41:01",0.9563,FAST,1,-956.30,13196.94,SCHEDULED,1,1,10,10,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK1,"2016/07/01 00:00:00","2017/07/01 00:00:00",GENERATOR,SPEW1,SA1,LADBROKE,BORAL,"2017/06/26 10:54:12",0.8872,FAST,1,-887.20,12420.80,SCHEDULED,1,1,10,10,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK1,"2017/07/01 00:00:00","2999/12/31 00:00:00",GENERATOR,SPEW1,SA1,LADBROKE,BORAL,"2017/06/26 10:54:12",0.9170,FAST,1,-917,13021.40,SCHEDULED,1,1,10,10,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK2,"1999/11/05 00:00:00","1999/11/23 00:00:00",GENERATOR,SPEW2,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9031,FAST,1,-903.10,4515.50,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK2,"1999/11/23 00:00:00","2000/07/01 00:00:00",GENERATOR,SPEW2,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9031,FAST,1,-903.10,4515.50,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK2,"2000/07/01 00:00:00","2001/07/01 00:00:00",GENERATOR,SPEW2,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9226,FAST,1,-922.60,4613,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK2,"2001/07/01 00:00:00","2001/11/08 00:00:00",GENERATOR,SPEW2,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9225,FAST,1,-922.50,4612.50,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK2,"2001/11/08 00:00:00","2002/04/01 00:00:00",GENERATOR,SPEW2,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9225,FAST,1,-922.50,4612.50,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK2,"2002/04/01 00:00:00","2002/07/01 00:00:00",GENERATOR,SPEW2,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9225,FAST,1,-922.50,9225,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK2,"2002/07/01 00:00:00","2003/07/01 00:00:00",GENERATOR,SPEW2,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9311,FAST,1,-931.10,9311,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK2,"2003/07/01 00:00:00","2004/07/01 00:00:00",GENERATOR,SPEW2,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9624,FAST,1,-962.40,9624,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK2,"2004/07/01 00:00:00","2005/01/27 00:00:00",GENERATOR,SPEW2,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9587,FAST,1,-958.70,9587,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK2,"2005/01/27 00:00:00","2005/07/01 00:00:00",GENERATOR,SPEW2,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9587,SLOW,1,-958.70,9587,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK2,"2005/07/01 00:00:00","2005/10/26 00:00:00",GENERATOR,SPEW2,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9816,SLOW,1,-981.60,9816,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK2,"2005/10/26 00:00:00","2006/07/01 00:00:00",GENERATOR,SPEW2,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9816,FAST,1,-981.60,9816,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK2,"2006/07/01 00:00:00","2007/07/01 00:00:00",GENERATOR,SPEW2,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9751,FAST,1,-975.10,9751,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK2,"2007/07/01 00:00:00","2008/07/01 00:00:00",GENERATOR,SPEW2,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9589,FAST,1,-958.90,9589,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK2,"2008/07/01 00:00:00","2009/07/01 00:00:00",GENERATOR,SPEW2,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9741,FAST,1,-974.10,9741,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK2,"2009/07/01 00:00:00","2010/07/01 00:00:00",GENERATOR,SPEW2,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",1.0105,FAST,1,-1010.50,10105,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK2,"2010/07/01 00:00:00","2011/01/18 00:00:00",GENERATOR,SPEW2,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9741,FAST,1,-974.10,12176.25,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK2,"2011/01/18 00:00:00","2011/07/01 00:00:00",GENERATOR,SPEW2,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9741,FAST,1,-974.10,12176.25,SCHEDULED,1,1,10,10,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK2,"2011/07/01 00:00:00","2012/07/01 00:00:00",GENERATOR,SPEW2,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9960,FAST,1,-996,12450,SCHEDULED,1,1,10,10,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK2,"2012/07/01 00:00:00","2013/07/01 00:00:00",GENERATOR,SPEW2,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9626,FAST,1,-962.60,12417.54,SCHEDULED,1,1,10,10,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK2,"2013/07/01 00:00:00","2014/07/01 00:00:00",GENERATOR,SPEW2,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9674,FAST,1,-967.40,12672.94,SCHEDULED,1,1,10,10,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK2,"2014/07/01 00:00:00","2015/07/01 00:00:00",GENERATOR,SPEW2,SA1,LADBROKE,BORAL,"2016/06/21 13:42:04",0.9884,FAST,1,-988.40,13343.40,SCHEDULED,1,1,10,10,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK2,"2015/07/01 00:00:00","2016/07/01 00:00:00",GENERATOR,SPEW2,SA1,LADBROKE,BORAL,"2016/06/24 12:41:01",0.9563,FAST,1,-956.30,13196.94,SCHEDULED,1,1,10,10,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK2,"2016/07/01 00:00:00","2017/07/01 00:00:00",GENERATOR,SPEW2,SA1,LADBROKE,BORAL,"2017/06/26 10:54:12",0.8872,FAST,1,-887.20,12420.80,SCHEDULED,1,1,10,10,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LADBROK2,"2017/07/01 00:00:00","2999/12/31 00:00:00",GENERATOR,SPEW2,SA1,LADBROKE,BORAL,"2017/06/26 10:54:12",0.9170,FAST,1,-917,13021.40,SCHEDULED,1,1,10,10,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LAVNORTH,"2006/03/02 00:00:00","2006/07/01 00:00:00",GENERATOR,VAT21,VIC1,LNGS,SNOWY,"2016/06/21 13:42:04",0.9967,FAST,1,-996.70,9967,SCHEDULED,3,3,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LAVNORTH,"2006/07/01 00:00:00","2007/07/01 00:00:00",GENERATOR,VAT21,VIC1,LNGS,SNOWY,"2016/06/21 13:42:04",0.9964,FAST,1,-996.40,9964,SCHEDULED,3,3,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LAVNORTH,"2007/07/01 00:00:00","2008/07/01 00:00:00",GENERATOR,VAT21,VIC1,LNGS,SNOWY,"2016/06/21 13:42:04",0.9954,FAST,1,-995.40,9954,SCHEDULED,3,3,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LAVNORTH,"2008/07/01 00:00:00","2009/07/01 00:00:00",GENERATOR,VAT21,VIC1,LNGS,SNOWY,"2016/06/21 13:42:04",0.9966,FAST,1,-996.60,9966,SCHEDULED,3,3,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LAVNORTH,"2009/07/01 00:00:00","2010/07/01 00:00:00",GENERATOR,VAT21,VIC1,LNGS,SNOWY,"2016/06/21 13:42:04",0.9960,FAST,1,-996,9960,SCHEDULED,3,3,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LAVNORTH,"2010/07/01 00:00:00","2011/01/18 00:00:00",GENERATOR,VAT21,VIC1,LNGS,SNOWY,"2016/06/21 13:42:04",0.9961,FAST,1,-996.10,12451.25,SCHEDULED,3,3,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LAVNORTH,"2011/01/18 00:00:00","2011/07/01 00:00:00",GENERATOR,VAT21,VIC1,LNGS,SNOWY,"2016/06/21 13:42:04",0.9961,FAST,1,-996.10,12451.25,SCHEDULED,3,3,69,69,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LAVNORTH,"2011/07/01 00:00:00","2011/12/22 00:00:00",GENERATOR,VAT21,VIC1,LNGS,SNOWY,"2016/06/21 13:42:04",0.9979,FAST,1,-997.90,12473.75,SCHEDULED,3,3,69,69,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LAVNORTH,"2011/12/22 00:00:00","2012/07/01 00:00:00",GENERATOR,VAT21,VIC1,LNGS,SNOWY,"2016/06/21 13:42:04",0.9979,FAST,1,-997.90,12473.75,SCHEDULED,3,3,60,60,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LAVNORTH,"2012/07/01 00:00:00","2013/07/01 00:00:00",GENERATOR,VAT21,VIC1,LNGS,SNOWY,"2016/06/21 13:42:04",0.9980,FAST,1,-998,12874.20,SCHEDULED,3,3,60,60,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LAVNORTH,"2013/07/01 00:00:00","2013/11/26 00:00:00",GENERATOR,VAT21,VIC1,LNGS,SNOWY,"2016/06/21 13:42:04",0.9968,FAST,1,-996.80,13058.08,SCHEDULED,3,3,60,60,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LAVNORTH,"2013/11/26 00:00:00","2014/07/01 00:00:00",GENERATOR,VAT21,VIC1,LNGS,SNOWY,"2016/06/21 13:42:04",0.9968,FAST,1,-996.80,13058.08,SCHEDULED,3,3,60,60,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LAVNORTH,"2014/07/01 00:00:00","2015/07/01 00:00:00",GENERATOR,VAT21,VIC1,LNGS,SNOWY,"2015/06/24 12:11:11",0.9972,FAST,1,-997.20,13462.20,SCHEDULED,3,3,60,60,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LD01,"1998/10/25 00:00:00","1999/07/01 00:00:00",GENERATOR,NLDP1,NSW1,LIDDELL,MACQGEN,"2016/06/21 13:42:04",0.9605,SLOW,1,-960.50,4802.50,SCHEDULED,3,3,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LD01,"1999/07/01 00:00:00","2000/07/01 00:00:00",GENERATOR,NLDP1,NSW1,LIDDELL,MACQGEN,"2016/06/21 13:42:04",0.9621,SLOW,1,-962.10,4810.50,SCHEDULED,3,3,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LD01,"2000/07/01 00:00:00","2000/09/11 00:00:00",GENERATOR,NLDP1,NSW1,LIDDELL,MACQGEN,"2016/06/21 13:42:04",0.9624,SLOW,1,-962.40,4812,SCHEDULED,3,3,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LD01,"2000/09/11 00:00:00","2001/07/01 00:00:00",GENERATOR,NLDP1,NSW1,LIDDELL,MACQGEN,"2016/06/21 13:42:04",0.9624,SLOW,1,-962.40,4812,SCHEDULED,3,3,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LD01,"2001/07/01 00:00:00","2001/09/13 00:00:00",GENERATOR,NLDP1,NSW1,LIDDELL,MACQGEN,"2016/06/21 13:42:04",0.9612,SLOW,1,-961.20,4806,SCHEDULED,3,3,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LD01,"2001/09/13 00:00:00","2002/04/01 00:00:00",GENERATOR,NLDP1,NSW1,LIDDELL,MACQGEN,"2016/06/21 13:42:04",0.9612,SLOW,1,-961.20,4806,SCHEDULED,3,3,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LD01,"2002/04/01 00:00:00","2002/07/01 00:00:00",GENERATOR,NLDP1,NSW1,LIDDELL,MACQGEN,"2016/06/21 13:42:04",0.9612,SLOW,1,-961.20,9612,SCHEDULED,3,3,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LD01,"2002/07/01 00:00:00","2003/07/01 00:00:00",GENERATOR,NLDP1,NSW1,LIDDELL,MACQGEN,"2016/06/21 13:42:04",0.9585,SLOW,1,-958.50,9585,SCHEDULED,3,3,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,LD01,"2003/07/01 00:00:00","2004/07/01 00:00:00",GENERATOR,NLDP1,NSW1,LIDDELL,MACQGEN,"2016/06/21 13:42:04",0.9549,SLOW,1,-954.90,9549,SCHEDULED,3,3,,,0
