C,SETP.WORLD,DVD_DUDETAIL,AEMO,PUBLIC,2017/07/08,00:25:02,0000000285202740,,0000000285202674
I,PARTICIPANT_REGISTRATION,DUDETAIL,3,EFFECTIVEDATE,DUID,VERSIONNO,CONNECTIONPOINTID,VOLTLEVEL,REGISTEREDCAPACITY,AGCCAPABILITY,DISPATCHTYPE,MAXCAPACITY,STARTTYPE,NORMALLYONFLAG,PHYSICALDETAILSFLAG,SPINNINGRESERVEFLAG,AUTHORISEDBY,AUTHORISEDDATE,LASTCHANGED,INTERMITTENTFLAG,SEMISCHEDULE_FLAG,MAXRATEOFCHANGEUP,MAXRATEOFCHANGEDOWN
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/10/20 00:00:00",COLNSNL1,2,QCLX,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2004/10/21 14:45:55","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/10/20 00:00:00",COLNSV_1,2,QCVL1,132,32,N,GENERATOR,35,SLOW,,,N,BATCH,"2004/10/21 14:45:56","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/10/20 00:00:00",COLNSV_2,2,QCVL2,132,32,N,GENERATOR,35,SLOW,,,N,BATCH,"2004/10/21 14:45:56","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/10/20 00:00:00",COLNSV_3,2,QCVL3,132,32,N,GENERATOR,35,SLOW,,,N,BATCH,"2004/10/21 14:45:57","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/10/20 00:00:00",COLNSV_4,2,QCVL4,132,33,N,GENERATOR,35,SLOW,,,N,BATCH,"2004/10/21 14:45:57","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/10/20 00:00:00",COLNSV_5,2,QCVL5,132,66,N,GENERATOR,68,SLOW,,,N,BATCH,"2004/10/21 14:45:58","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/10/20 00:00:00",GLADNL1,2,QGLL,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2004/10/21 14:45:58","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/10/20 00:00:00",GSTONE1,2,QGLD1,275,280,Y,GENERATOR,285,SLOW,,,Y,BATCH,"2004/10/21 14:45:58","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/10/20 00:00:00",GSTONE2,2,QGLD2,275,280,Y,GENERATOR,285,SLOW,,,Y,BATCH,"2004/10/21 14:45:58","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/10/20 00:00:00",GSTONE4,2,QGLD4,132,280,Y,GENERATOR,285,SLOW,,,Y,BATCH,"2004/10/21 14:45:59","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/10/20 00:00:00",GSTONE6,2,QGLD6,275,280,Y,GENERATOR,285,SLOW,,,Y,BATCH,"2004/10/21 14:45:59","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/10/20 00:00:00",MSTUART1,2,QMSP1,132,144,Y,GENERATOR,152,FAST,,,N,BATCH,"2004/10/21 14:46:00","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/10/20 00:00:00",MSTUART2,2,QMSP2,132,144,Y,GENERATOR,152,FAST,,,N,BATCH,"2004/10/21 14:46:00","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/10/20 00:00:00",OAKEY1,2,QOKY1,110,141,Y,GENERATOR,171,FAST,,,N,BATCH,"2004/10/21 14:46:00","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/10/20 00:00:00",OAKEY2,2,QOKY2,110,141,Y,GENERATOR,171,FAST,,,N,BATCH,"2004/10/21 14:46:00","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/10/20 00:00:00",YABULU,2,QTYP,132,160,Y,GENERATOR,174,FAST,,,N,BATCH,"2004/10/21 14:46:01","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/10/20 00:00:00",YABULU2,2,QGAR1,66,82,N,GENERATOR,84,SLOW,,,N,BATCH,"2004/10/21 14:46:01","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/12/03 00:00:00",YWNL1,1,VYP2L,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2004/12/03 14:37:06","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/12/03 00:00:00",YWPS1,1,VYP21,220,360,Y,GENERATOR,380,SLOW,,,Y,BATCH,"2004/12/03 14:37:06","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/12/03 00:00:00",YWPS2,1,VYP22,220,360,Y,GENERATOR,380,SLOW,,,Y,BATCH,"2004/12/03 14:37:07","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/12/03 00:00:00",YWPS3,1,VYP23,220,380,Y,GENERATOR,405,SLOW,,,Y,BATCH,"2004/12/03 14:37:07","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/12/03 00:00:00",YWPS4,1,VYP24,220,380,Y,GENERATOR,405,SLOW,,,Y,BATCH,"2004/12/03 14:37:08","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/12/15 00:00:00",DARTM1,1,VDPS,220,150,Y,GENERATOR,185,SLOW,,,Y,BATCH,"2004/12/15 09:15:32","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/12/15 00:00:00",EILDON1,1,VEPS1,220,60,Y,GENERATOR,60,SLOW,,,Y,BATCH,"2004/12/15 09:15:32","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/12/15 00:00:00",EILDON2,1,VEPS2,220,60,Y,GENERATOR,60,SLOW,,,Y,BATCH,"2004/12/15 09:15:32","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/12/15 00:00:00",MCKAY1,1,VMKP1,220,100,Y,GENERATOR,105,SLOW,,,N,BATCH,"2004/12/15 09:15:32","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/12/15 00:00:00",MCKAY2,1,VMKP2,220,50,Y,GENERATOR,52,SLOW,,,N,BATCH,"2004/12/15 09:15:33","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/12/15 00:00:00",WKIEWA1,1,VWKP1,220,31,Y,GENERATOR,31,SLOW,,,N,BATCH,"2004/12/15 09:15:33","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/12/15 00:00:00",WKIEWA2,1,VWKP2,220,31,Y,GENERATOR,31,SLOW,,,N,BATCH,"2004/12/15 09:15:33","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/12/22 00:00:00",LKBONNY1,1,SMAY1,33,81,N,GENERATOR,81,"NOT DISPATCHED",,,N,BATCH,"2004/12/22 09:41:45","2009/05/27 10:12:36",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/12/22 00:00:00",LUCAS2S2,1,NSYS1,33,4,N,GENERATOR,5,"NOT DISPATCHED",,,N,BATCH,"2004/12/22 09:41:45","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/12/22 00:00:00",PMATTAEP,1,NSW22,11,4,N,GENERATOR,4,"NOT DISPATCHED",,,N,BATCH,"2004/12/22 09:41:46","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/12/22 00:00:00",SOMERSET,1,QSPN1,33,3,N,GENERATOR,4,"NOT DISPATCHED",,,N,BATCH,"2004/12/22 09:41:46","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/12/22 00:00:00",TERALBA,1,NNEW1,33,8,N,GENERATOR,8,"NOT DISPATCHED",,,N,BATCH,"2004/12/22 09:41:46","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/12/22 00:00:00",WHIT1,1,QSBK1,11,1,N,GENERATOR,1,"NOT DISPATCHED",,,N,BATCH,"2004/12/22 09:41:47","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/12/10 00:00:00",ANGAS1,1,SDRN1,33,20,N,GENERATOR,20,FAST,,,N,BATCH,"2004/12/30 12:44:51","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2004/12/10 00:00:00",ANGAS2,1,SDRN2,33,20,N,GENERATOR,20,FAST,,,N,BATCH,"2004/12/30 12:44:51","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2005/01/27 00:00:00",LADBROK1,1,SPEW1,132,40,N,GENERATOR,50,SLOW,,,N,BATCH,"2005/01/27 16:01:32","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2005/01/27 00:00:00",LADBROK2,1,SPEW2,132,40,N,GENERATOR,50,SLOW,,,N,BATCH,"2005/01/27 16:01:32","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2005/01/27 00:00:00",QPS1,1,SQPS1,66,24,N,GENERATOR,25,FAST,,,N,BATCH,"2005/01/27 16:01:32","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2005/01/27 00:00:00",QPS2,1,SQPS2,66,24,N,GENERATOR,25,FAST,,,N,BATCH,"2005/01/27 16:01:33","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2005/01/27 00:00:00",QPS4,1,SQPS4,66,24,N,GENERATOR,25,FAST,,,N,BATCH,"2005/01/27 16:01:33","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2005/01/27 00:00:00",ROMA_7,1,QRMA7,132,40,N,GENERATOR,42,FAST,,,N,BATCH,"2005/01/27 16:01:33","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2005/02/23 00:00:00",ANGAS1,1,SDRN1,33,20,N,GENERATOR,20,SLOW,,,N,BATCH,"2005/02/23 10:04:38","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2005/02/23 00:00:00",ANGAS2,1,SDRN2,33,20,N,GENERATOR,20,SLOW,,,N,BATCH,"2005/02/23 10:04:38","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2005/03/15 00:00:00",WPWF,1,SSYP1,132,91,N,GENERATOR,91,"NOT DISPATCHED",,,N,BATCH,"2005/03/15 15:38:16","2009/05/27 10:12:36",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2005/04/29 00:00:00",CATHROCK,1,SCRK,132,66,N,GENERATOR,66,"NOT DISPATCHED",,,N,BATCH,"2005/04/29 11:11:31","2009/05/27 10:12:36",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"1998/10/25 00:00:00",HWPS5,2,VHWP5,220,200,Y,GENERATOR,220,SLOW,,,Y,BATCH,"1998/11/02 12:11:49","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"1998/10/25 00:00:00",LYA4,2,VLYP4,500,500,Y,GENERATOR,530,SLOW,,,Y,BATCH,"1998/11/02 12:11:51","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"1998/10/25 00:00:00",HVGTS,2,NLD31,275,50,Y,GENERATOR,60,SLOW,,,Y,BATCH,"1998/11/02 12:11:52","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"1998/10/25 00:00:00",GB02,2,NBKG2,275,25,Y,GENERATOR,30,"NOT DISPATCHED",,,Y,BATCH,"1998/11/02 12:11:53","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"1998/10/25 00:00:00",KAREEYA3,2,QKAH3,132,18,N,GENERATOR,18,FAST,,,Y,BATCH,"1998/11/02 12:12:14","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"1998/10/25 00:00:00",STAN-3,2,QSTN3,275,350,Y,GENERATOR,385,SLOW,,,Y,BATCH,"1998/11/02 12:12:15","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"1998/10/25 00:00:00",TARONG#3,2,QTRN3,275,350,Y,GENERATOR,385,SLOW,,,Y,BATCH,"1998/11/02 12:12:16","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"1998/11/29 00:00:00",MURR1-10,6,NMUR9,330,95,N,GENERATOR,95,"NOT DISPATCHED",,,N,BATCH,"1998/12/07 15:16:46","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"1998/11/29 00:00:00",SNOWYGJP,6,NGJP,330,70,N,GENERATOR,70,"NOT DISPATCHED",,,N,BATCH,"1998/12/07 15:16:48","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"1999/02/17 00:00:00",PLAYFB4,10,SPSD4,275,60,N,GENERATOR,63,SLOW,,,Y,BATCH,"1999/02/17 17:10:15","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"1999/02/26 00:00:00",COLNSV_4,11,QCVL4,132,30,N,GENERATOR,35,SLOW,,,Y,BATCH,"1999/02/25 10:20:43","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"1999/02/26 00:00:00",GSTONE4,11,QGLD4,132,280,Y,GENERATOR,285,SLOW,,,Y,BATCH,"1999/02/25 10:20:44","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"1999/09/16 00:00:00",SWAN_B_1,1,QSWB1,275,125,Y,GENERATOR,125,SLOW,,,Y,BATCH,"1999/09/15 11:32:47","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"1999/09/16 00:00:00",SWANNL1,1,QSWX,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"1999/09/15 11:32:48","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"1999/09/16 00:00:00",CALL_B_2,9,QCAB2,275,350,Y,GENERATOR,385,SLOW,,,Y,BATCH,"1999/09/16 12:04:34","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"1999/10/14 00:00:00",EILDON2,16,VEPS2,220,60,N,GENERATOR,60,FAST,,,Y,BATCH,"1999/10/13 19:08:54","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"1999/11/05 00:00:00",LADBROK2,18,SPEW2,132,40,N,GENERATOR,40,FAST,,,N,BATCH,"1999/11/04 16:28:34","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"1999/11/23 00:00:00",ROMA_8,31,QRMA8,132,40,N,GENERATOR,42,FAST,,,N,BATCH,"1999/11/22 08:25:22","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"1999/12/09 00:00:00",PLAYB-AG,33,SPSD1,275,240,N,GENERATOR,252,SLOW,,,Y,BATCH,"1999/11/30 09:47:42","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2000/04/06 00:00:00",DLNKQLD,1,QMGT1,110,180,N,GENERATOR,180,"NOT DISPATCHED",,,N,BATCH,"2000/04/06 10:47:21","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2000/05/24 00:00:00",CALL_B_2,1,QCAB2,275,350,Y,GENERATOR,385,SLOW,,,Y,BATCH,"2000/05/24 11:42:29","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2000/05/24 00:00:00",PLEYSTOW,1,QMKA,11,11,N,GENERATOR,11,"NOT DISPATCHED",,,N,BATCH,"2000/05/24 11:42:30","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2000/05/24 00:00:00",SWAN_A_3,1,QSWA3,110,68,Y,GENERATOR,68,SLOW,,,Y,BATCH,"2000/05/24 11:42:32","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2000/07/20 00:00:00",EILDON2,17,VEPS2,220,60,N,GENERATOR,60,SLOW,,,Y,BATCH,"2000/07/20 09:51:48","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2000/07/25 00:00:00",DRYCGT2,10,SDCA2,66,52,Y,GENERATOR,55,FAST,,,Y,BATCH,"2000/07/25 10:11:11","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2000/07/25 00:00:00",SNUG1,10,SSGA1,132,63,N,GENERATOR,63,FAST,,,N,BATCH,"2000/07/25 10:11:14","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2000/07/27 00:00:00",KAREEYA1,43,QKAH1,132,18,N,GENERATOR,18,FAST,,,Y,BATCH,"2000/07/27 10:21:45","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2000/09/11 00:00:00",WHILL1,44,QTUL,22,12,N,GENERATOR,12,"NOT DISPATCHED",,,N,BATCH,"2000/09/11 10:37:35","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2000/09/11 00:00:00",PUMP2,44,QWIP2,275,240,N,LOAD,240,SLOW,N,,N,BATCH,"2000/09/11 10:38:43","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2000/09/11 00:00:00",YWPS3,44,VYP23,220,375,Y,GENERATOR,400,SLOW,,,Y,BATCH,"2000/09/11 10:38:44","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2000/09/11 00:00:00",HVGTS,44,NLD31,33,50,N,GENERATOR,60,SLOW,,,N,BATCH,"2000/09/11 10:43:02","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2000/12/19 00:00:00",HUMEV,45,VHUM,66,29,N,GENERATOR,70,SLOW,,,Y,BATCH,"2000/12/19 13:53:18","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2000/12/19 00:00:00",DRYCGT1,45,SDCA1,66,52,Y,GENERATOR,55,FAST,,,Y,BATCH,"2000/12/19 13:53:21","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2000/12/19 00:00:00",SNUG1,45,SSGA1,132,63,N,GENERATOR,63,FAST,,,N,BATCH,"2000/12/19 13:53:23","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2001/06/22 00:00:00",MURR2-4,10,NMUR13,330,137.50,N,GENERATOR,137.50,"NOT DISPATCHED",,,N,BATCH,"2001/06/22 11:13:31","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2001/06/22 00:00:00",SNOWY3,10,NGUT1,330,3756,Y,GENERATOR,3756,SLOW,,,Y,BATCH,"2001/06/22 11:13:33","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2001/06/22 00:00:00",TUMUT1-1,10,NUTS,330,82.40,N,GENERATOR,82.40,"NOT DISPATCHED",,,N,BATCH,"2001/06/22 11:13:34","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2001/07/24 00:00:00",CALL_A_4,46,QCAA4,132,30,N,GENERATOR,30,SLOW,,,Y,BATCH,"2001/07/24 09:47:10","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2001/07/24 00:00:00",RCOURSE,46,QMKA,11,14,N,GENERATOR,14,"NOT DISPATCHED",,,N,BATCH,"2001/07/24 09:47:12","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2001/07/24 00:00:00",SWAN_A_4,46,QSWA4,110,68,Y,GENERATOR,68,SLOW,,,Y,BATCH,"2001/07/24 09:47:14","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2001/07/24 00:00:00",SWAN_B_4,46,QSWB4,275,125,Y,GENERATOR,125,SLOW,,,Y,BATCH,"2001/07/24 09:47:18","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2001/09/12 00:00:00",SHPUMP,47,NSHP1,330,240,N,LOAD,240,FAST,N,,Y,BATCH,"2001/09/12 08:56:33","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2001/09/12 00:00:00",PTH03,47,VPTH3,220,120,N,LOAD,130,"NOT DISPATCHED",Y,,N,BATCH,"2001/09/12 08:56:35","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2001/09/12 00:00:00",MURR1-10,47,NMUR10,330,95,N,GENERATOR,95,"NOT DISPATCHED",,,N,BATCH,"2001/09/12 08:56:37","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2001/09/12 00:00:00",SNOWYGJP,48,NGJP,330,70,N,GENERATOR,70,"NOT DISPATCHED",,,N,BATCH,"2001/09/12 10:02:56","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2001/09/12 00:00:00",TUMUT2-1,48,NUTS21,330,71.60,N,GENERATOR,71.60,"NOT DISPATCHED",,,N,BATCH,"2001/09/12 10:03:00","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2001/09/12 00:00:00",TUMUT3-4,48,NLTS34,330,250,N,GENERATOR,250,"NOT DISPATCHED",,,N,BATCH,"2001/09/12 10:03:05","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2001/10/09 00:00:00",SWAN_B_3,51,QSWB3,275,125,Y,GENERATOR,125,SLOW,,,Y,BATCH,"2001/10/09 11:17:31","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2001/10/09 00:00:00",BW01,51,NBAY1,330,660,Y,GENERATOR,700,SLOW,,,Y,BATCH,"2001/10/09 11:18:01","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2001/10/09 00:00:00",LD04,51,NLDP4,330,500,N,GENERATOR,550,SLOW,,,Y,BATCH,"2001/10/09 11:18:05","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2001/10/09 00:00:00",GB02,51,NBKG2,220,50,N,GENERATOR,50,"NOT DISPATCHED",,,Y,BATCH,"2001/10/09 11:18:36","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2002/05/09 00:00:00",KAREEYA2,1,QKAH2,132,18,N,GENERATOR,18,FAST,,,Y,BATCH,"2002/05/09 08:08:51","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2002/05/09 00:00:00",RPCG,1,QBMH1,110,28,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2002/05/09 08:08:52","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2002/05/09 00:00:00",WHILL1,1,QTUL,22,12,N,GENERATOR,12,"NOT DISPATCHED",,,N,BATCH,"2002/05/09 08:08:53","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2002/07/09 00:00:00",MINTNL1,1,SWAT,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2002/07/09 13:53:18","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2002/07/09 00:00:00",COLNSV_1,1,QCVL1,132,30,N,GENERATOR,35,SLOW,,,Y,BATCH,"2002/07/09 13:53:20","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2002/07/09 00:00:00",GSTONE1,1,QGLD1,275,280,Y,GENERATOR,285,SLOW,,,Y,BATCH,"2002/07/09 13:53:21","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2002/10/23 00:00:00",WHILL1,1,QTUL,22,12,N,GENERATOR,12,"NOT DISPATCHED",,,N,BATCH,"2002/10/23 16:27:48","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2002/10/23 00:00:00",KAREEYA4,2,QKAH4,132,18,N,GENERATOR,18,FAST,,,Y,BATCH,"2002/10/24 13:25:48","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2002/10/23 00:00:00",STAN-1,2,QSTN1,275,350,Y,GENERATOR,385,SLOW,,,Y,BATCH,"2002/10/24 13:25:49","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2002/10/23 00:00:00",WIVENSH,2,QABR1,33,5,N,GENERATOR,5,"NOT DISPATCHED",,,N,BATCH,"2002/10/24 13:25:51","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2003/03/04 00:00:00",SWAN_D,1,QSWD,110,37,N,GENERATOR,37,FAST,,,N,BATCH,"2003/03/04 08:58:19","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2003/04/30 00:00:00",JLA04,1,VJLGA4,220,51,N,GENERATOR,65,FAST,,,N,BATCH,"2003/04/30 08:51:34","2008/12/10 09:21:31",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2003/05/27 00:00:00",GUTH-1,1,NGUT,330,30,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2003/05/27 10:46:05","2008/12/10 09:21:31",N,N,,
